Date,Transaction ID,Number,Description,Notes,Commodity/Currency,Void Reason,Action,Memo,Full Account Name,Account Name,Amount With Sym,Amount Num.,Reconcile,Reconcile Date,Rate/Price,Month
01/10/2019,36f7664920784d62ab5573495de9a7a8,,DUNDRY NURSERIES: Garlic,,,,,,Expenses:Annual Expenses:Allotment,Allotment,£6.68,6.68,n,,1,2019-10
01/10/2019,4e171571c8d94c58bb95d7b4dffb4a0d,,INTEREST (GROSS),,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,£5.88,5.88,c,,1,2019-10
01/10/2019,4e171571c8d94c58bb95d7b4dffb4a0d,,INTEREST (GROSS),,,,,,Income:Monthly Income:Checking Interest,Checking Interest,-£5.88,-5.88,n,,1,2019-10
01/10/2019,2922fd7b94714d5d883bf1e32f7d6cd1,,WWW.COTTAGE-TOYS.C: Alex Jamiesons baby gift,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£16.45,-16.45,c,,1,2019-10
01/10/2019,2922fd7b94714d5d883bf1e32f7d6cd1,,WWW.COTTAGE-TOYS.C: Alex Jamiesons baby gift,,,,,,Expenses:Annual Expenses:Gifts:Other Gifts,Other Gifts,£16.45,16.45,n,,1,2019-10
01/10/2019,0b7ffb0aa5c14d8c83ce5fb53568c42e,,WWW.GETTINGPERSONA: Chris Aspdens wedding gift,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£19.28,-19.28,c,,1,2019-10
01/10/2019,0b7ffb0aa5c14d8c83ce5fb53568c42e,,WWW.GETTINGPERSONA: Chris Aspdens wedding gift,,,,,,Expenses:Annual Expenses:Gifts:Wedding Gifts,Wedding Gifts,£19.28,19.28,n,,1,2019-10
01/10/2019,20efe835eb50448db358f6c7e2548433,,BETHAN,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£70.00,-70,c,,1,2019-10
01/10/2019,20efe835eb50448db358f6c7e2548433,,BETHAN,,,,,,Expenses:Other Expenses:Beth Account Expenses,Beth Account Expenses,£70.00,70,n,,1,2019-10
01/10/2019,0e5c7489d70646208b84fd33b99ffb75,,DVLA-FV12HNO,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£12.25,-12.25,c,,1,2019-10
01/10/2019,0e5c7489d70646208b84fd33b99ffb75,,DVLA-FV12HNO,,,,,,Expenses:Monthly Expenses:Skoda Road Tax,Skoda Road Tax,£12.25,12.25,n,,1,2019-10
01/10/2019,2a564b10dc4042cd84253384fb61fb58,,DVLA-KM55YJH,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£12.25,-12.25,c,,1,2019-10
01/10/2019,2a564b10dc4042cd84253384fb61fb58,,DVLA-KM55YJH,,,,,,Expenses:Monthly Expenses:Skoda Road Tax,Skoda Road Tax,£12.25,12.25,n,,1,2019-10
01/10/2019,ed3e18f784c04bfc93e6319e8996ca98,,RICH PERSONAL,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£70.00,-70,c,,1,2019-10
01/10/2019,ed3e18f784c04bfc93e6319e8996ca98,,RICH PERSONAL,,,,,,Expenses:Other Expenses:Rich Account Expenses,Rich Account Expenses,£70.00,70,n,,1,2019-10
02/10/2019,32a5c501dffb41ef895c5f350fe7c177,,CLUB LLOYDS WAIVED,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,£3.00,3,c,,1,2019-10
02/10/2019,32a5c501dffb41ef895c5f350fe7c177,,CLUB LLOYDS WAIVED,,,,,,Expenses:Monthly Expenses:Bank Service Charge,Bank Service Charge,-£3.00,-3,n,,1,2019-10
02/10/2019,efa56db7b12146c990042cafc63d7038,,CLUB LLOYDS FEE,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.00,-3,c,,1,2019-10
02/10/2019,efa56db7b12146c990042cafc63d7038,,CLUB LLOYDS FEE,,,,,,Expenses:Monthly Expenses:Bank Service Charge,Bank Service Charge,£3.00,3,n,,1,2019-10
02/10/2019,96c1511e0d694f9487428946c827c857,,SAINSBURYS S/MKTS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£9.50,-9.5,c,,1,2019-10
02/10/2019,96c1511e0d694f9487428946c827c857,,SAINSBURYS S/MKTS,,,,,,Expenses:Monthly Expenses:Food,Food,£9.50,9.5,n,,1,2019-10
03/10/2019,d21bbd09836e490b83b2a226f5ac8ac5,,Amazon Prime*MO803: Bethan needed for Birthday gifts,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£7.99,-7.99,c,,1,2019-10
03/10/2019,d21bbd09836e490b83b2a226f5ac8ac5,,Amazon Prime*MO803: Bethan needed for Birthday gifts,,,,,,Expenses:Annual Expenses:Subscriptions,Subscriptions,£7.99,7.99,n,,1,2019-10
03/10/2019,99f707f3b2144b8d8fc27a0263384786,,LNK MID COUNTIES : Cash,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£10.00,-10,c,,1,2019-10
03/10/2019,99f707f3b2144b8d8fc27a0263384786,,LNK MID COUNTIES : Cash,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£10.00,10,n,,1,2019-10
03/10/2019,8e0a2871058e4ad7b3b8554f483d6094,,Photobox Limited: Photos for house,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£5.38,-5.38,c,,1,2019-10
03/10/2019,8e0a2871058e4ad7b3b8554f483d6094,,Photobox Limited: Photos for house,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£5.38,5.38,n,,1,2019-10
03/10/2019,e6c006ce34e848a688c79ac5ec597e75,,"Wiggle Limited: Rich Tyre, Beth Inner Tubes",,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£34.96,-34.96,c,,1,2019-10
03/10/2019,e6c006ce34e848a688c79ac5ec597e75,,"Wiggle Limited: Rich Tyre, Beth Inner Tubes",,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£34.96,34.96,n,,1,2019-10
04/10/2019,5abf1980c3414a02a037a3d9279f6fd8,,BOOTSCHELTENHAM,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£22.50,-22.5,c,,1,2019-10
04/10/2019,5abf1980c3414a02a037a3d9279f6fd8,,BOOTSCHELTENHAM,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£22.50,22.5,n,,1,2019-10
04/10/2019,5a5d6196eff043dfab3f61485816c432,,MARKS&SPENCER PLC,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£12.00,-12,c,,1,2019-10
04/10/2019,5a5d6196eff043dfab3f61485816c432,,MARKS&SPENCER PLC,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£12.00,12,n,,1,2019-10
04/10/2019,5667a974fd5f4925a2d36920408e7ecf,,MARTIN MCCOLL: Wedding + bday cards,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£8.99,-8.99,c,,1,2019-10
04/10/2019,5667a974fd5f4925a2d36920408e7ecf,,MARTIN MCCOLL: Wedding + bday cards,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£8.99,8.99,n,,1,2019-10
04/10/2019,a66eb58d27bb44bdbbb7d59def479abd,,POST OFFICE COUNTE: Letter to great grandma,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£1.40,-1.4,c,,1,2019-10
04/10/2019,a66eb58d27bb44bdbbb7d59def479abd,,POST OFFICE COUNTE: Letter to great grandma,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£1.40,1.4,n,,1,2019-10
04/10/2019,9e81d4a8a0b94749b91f9e19b329ef96,,THE CLARKS SHOP,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£36.00,-36,c,,1,2019-10
04/10/2019,9e81d4a8a0b94749b91f9e19b329ef96,,THE CLARKS SHOP,,,,,,Expenses:Annual Expenses:Clothes,Clothes,£36.00,36,n,,1,2019-10
04/10/2019,80bf223ea9cd4738a0404855586a33d1,,Amazon.co.uk*MO30I,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£5.99,-5.99,c,,1,2019-10
04/10/2019,80bf223ea9cd4738a0404855586a33d1,,Amazon.co.uk*MO30I,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£5.99,5.99,n,,1,2019-10
04/10/2019,a72954d4843d4e0283b87c60f00f254b,,BOOTSCHELTENHAM,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£1.79,-1.79,c,,1,2019-10
04/10/2019,a72954d4843d4e0283b87c60f00f254b,,BOOTSCHELTENHAM,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£1.79,1.79,n,,1,2019-10
04/10/2019,3286f51b42f8473a8f48041a0cab61ad,,CHELTENHAM BOROUGH,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£2.90,-2.9,c,,1,2019-10
04/10/2019,3286f51b42f8473a8f48041a0cab61ad,,CHELTENHAM BOROUGH,,,,,,Expenses:Monthly Expenses:Council Tax,Council Tax,£2.90,2.9,n,,1,2019-10
07/10/2019,3a6e4c19d52845bc941917996c045b62,,CK KIDS CLUB,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£235.00,-235,c,,1,2019-10
07/10/2019,3a6e4c19d52845bc941917996c045b62,,CK KIDS CLUB,,,,,,Expenses:Monthly Expenses:Childcare,Childcare,£235.00,235,n,,1,2019-10
07/10/2019,a14b4a66b985467e91d23ea3c37cc239,,IZ *Isabel?s Bakeh: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£11.00,-11,c,,1,2019-10
07/10/2019,a14b4a66b985467e91d23ea3c37cc239,,IZ *Isabel?s Bakeh: ,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£11.00,11,n,,1,2019-10
07/10/2019,19c9b8b370254f199b36ec0126276414,,RICH PERSONAL:  Rich Payback for something,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£11.20,-11.2,c,,1,2019-10
07/10/2019,19c9b8b370254f199b36ec0126276414,,RICH PERSONAL:  Rich Payback for something,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£11.20,11.2,n,,1,2019-10
07/10/2019,a3b865d9ce8544bb8fe27fae5a1129b2,,SAINSBURYS S/MKTS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£30.35,-30.35,c,,1,2019-10
07/10/2019,a3b865d9ce8544bb8fe27fae5a1129b2,,SAINSBURYS S/MKTS,,,,,,Expenses:Monthly Expenses:Food,Food,£30.35,30.35,n,,1,2019-10
07/10/2019,e79a9d46120f40e5a93ad8a6c4030f7f,,WATERSTONES: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£6.99,-6.99,c,,1,2019-10
07/10/2019,e79a9d46120f40e5a93ad8a6c4030f7f,,WATERSTONES: ,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£6.99,6.99,n,,1,2019-10
07/10/2019,17b642115a4243f08c9b9d586adaa3ea,,HEWLETT TRADING LI: Beth hiardressers,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£33.50,-33.5,c,,1,2019-10
07/10/2019,17b642115a4243f08c9b9d586adaa3ea,,HEWLETT TRADING LI: Beth hiardressers,,,,,,Expenses:Other Expenses:Beth Account Expenses,Beth Account Expenses,£33.50,33.5,n,,1,2019-10
07/10/2019,18b576be38684c519a5663884076a7ea,,Photobox Limited: Photos,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£16.98,-16.98,c,,1,2019-10
07/10/2019,18b576be38684c519a5663884076a7ea,,Photobox Limited: Photos,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£16.98,16.98,n,,1,2019-10
07/10/2019,aa6d0854ade847739fe8c420e907fb94,,PW & CA JEFFRIES,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£9.48,-9.48,c,,1,2019-10
07/10/2019,aa6d0854ade847739fe8c420e907fb94,,PW & CA JEFFRIES,,,,,,Expenses:Monthly Expenses:Food,Food,£9.48,9.48,n,,1,2019-10
07/10/2019,7c5f001f73124e69b6fb14f16f3988ac,,TESCO STORES 5363,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.00,-3,c,,1,2019-10
07/10/2019,7c5f001f73124e69b6fb14f16f3988ac,,TESCO STORES 5363,,,,,,Expenses:Monthly Expenses:Food,Food,£3.00,3,n,,1,2019-10
07/10/2019,dc322d68bb2a4eeba9ef9e1b4507ac58,,WWW.EFRAME.CO.UK: Photo for house,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£30.99,-30.99,c,,1,2019-10
07/10/2019,dc322d68bb2a4eeba9ef9e1b4507ac58,,WWW.EFRAME.CO.UK: Photo for house,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£30.99,30.99,n,,1,2019-10
07/10/2019,04086752ea584a8c88266105b17fed79,,Amazon MP3: WHo let teh dogs out,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£0.99,-0.99,c,,1,2019-10
07/10/2019,04086752ea584a8c88266105b17fed79,,Amazon MP3: WHo let teh dogs out,,,,,,Expenses:Monthly Expenses:Music/Movies,Music/Movies,£0.99,0.99,n,,1,2019-10
07/10/2019,3b83abee5521482abb28d72b1aa85bf8,,SAINSBURYS S/MKTS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£4.80,-4.8,c,,1,2019-10
07/10/2019,3b83abee5521482abb28d72b1aa85bf8,,SAINSBURYS S/MKTS,,,,,,Expenses:Monthly Expenses:Food,Food,£4.80,4.8,n,,1,2019-10
07/10/2019,c3f652f2f476454eb90fa423a3fcb00c,,SAINSBURYS S/MKTS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£4.95,-4.95,c,,1,2019-10
07/10/2019,c3f652f2f476454eb90fa423a3fcb00c,,SAINSBURYS S/MKTS,,,,,,Expenses:Monthly Expenses:Food,Food,£4.95,4.95,n,,1,2019-10
08/10/2019,307e3aa00da54f8ab72c90c1f0904484,,ASDA STORES 4415,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£11.90,-11.9,c,,1,2019-10
08/10/2019,307e3aa00da54f8ab72c90c1f0904484,,ASDA STORES 4415,,,,,,Expenses:Monthly Expenses:Food,Food,£11.90,11.9,n,,1,2019-10
08/10/2019,d2f27e19565d4aed8df98d5961003128,,ASDA STORES 4415,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£15.57,-15.57,c,,1,2019-10
08/10/2019,d2f27e19565d4aed8df98d5961003128,,ASDA STORES 4415,,,,,,Expenses:Monthly Expenses:Food,Food,£15.57,15.57,n,,1,2019-10
09/10/2019,790443bd7377454eb7c6f17f32c527ac,,Amazon.co.uk*MO0Z4: 15.82 gift for Chris Aspden. + Printer Catridge,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£44.49,-44.49,c,,1,2019-10
09/10/2019,790443bd7377454eb7c6f17f32c527ac,,Amazon.co.uk*MO0Z4: 15.82 gift for Chris Aspden. + Printer Catridge,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£44.49,44.49,n,,1,2019-10
09/10/2019,0fe839b322fb4bbb868e056d1046f4f8,,ASDA PETROL 4415,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£44.85,-44.85,c,,1,2019-10
09/10/2019,0fe839b322fb4bbb868e056d1046f4f8,,ASDA PETROL 4415,,,,,,Expenses:Monthly Expenses:Petrol,Petrol,£44.85,44.85,n,,1,2019-10
10/10/2019,55ba36d34d384a8e8643b7032eac1fc6,,BURBAGE SERVICE ST: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£33.27,-33.27,c,,1,2019-10
10/10/2019,55ba36d34d384a8e8643b7032eac1fc6,,BURBAGE SERVICE ST: ,,,,,,Expenses:Monthly Expenses:Petrol,Petrol,£33.27,33.27,n,,1,2019-10
10/10/2019,552ef12009b64dba9c80a66ac197cb8a,,LIDL GB CHELTENHAM,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£9.11,-9.11,c,,1,2019-10
10/10/2019,552ef12009b64dba9c80a66ac197cb8a,,LIDL GB CHELTENHAM,,,,,,Expenses:Monthly Expenses:Food,Food,£9.11,9.11,n,,1,2019-10
10/10/2019,89d73bdef2504ec3a6c1efb4c31a5d0d,,THE DROVERS TAVERN: Rich Meal Chris Wedding,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£12.65,-12.65,c,,1,2019-10
10/10/2019,89d73bdef2504ec3a6c1efb4c31a5d0d,,THE DROVERS TAVERN: Rich Meal Chris Wedding,,,,,,Expenses:Other Expenses:Rich Account Expenses,Rich Account Expenses,£12.65,12.65,n,,1,2019-10
10/10/2019,b1f02ce4c6ef41abb6a6717893857847,,THE OLD HOUSE: Chris Wedding,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£12.15,-12.15,c,,1,2019-10
10/10/2019,b1f02ce4c6ef41abb6a6717893857847,,THE OLD HOUSE: Chris Wedding,,,,,,Expenses:Other Expenses:Rich Account Expenses,Rich Account Expenses,£12.15,12.15,n,,1,2019-10
10/10/2019,54a5e886976543a184125b87a798e986,,TILE GIANT CHELETE: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£7.98,-7.98,c,,1,2019-10
10/10/2019,54a5e886976543a184125b87a798e986,,TILE GIANT CHELETE: ,,,,,,Expenses:Other Expenses:House Improvement:Kitchen Diner,Kitchen Diner,£7.98,7.98,n,,1,2019-10
11/10/2019,da153e343eed4700a416eeb46efa9737,,CO-OPERATIVE FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£1.50,-1.5,c,,1,2019-10
11/10/2019,da153e343eed4700a416eeb46efa9737,,CO-OPERATIVE FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£1.50,1.5,n,,1,2019-10
11/10/2019,8732c2a921de458285706de8c9a89581,,FOUR ACRES FILINF: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£9.29,-9.29,c,,1,2019-10
11/10/2019,8732c2a921de458285706de8c9a89581,,FOUR ACRES FILINF: ,,,,,,Expenses:Monthly Expenses:Dining,Dining,£9.29,9.29,n,,1,2019-10
11/10/2019,84fd3a9ec8454d6db94a6449edcb86ef,,KINGS COFFEE HOUSE: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£4.30,-4.3,c,,1,2019-10
11/10/2019,84fd3a9ec8454d6db94a6449edcb86ef,,KINGS COFFEE HOUSE: ,,,,,,Expenses:Monthly Expenses:Dining,Dining,£4.30,4.3,n,,1,2019-10
14/10/2019,3c3f564e3f79450c8dd7a401abbd8b4d,,WICKES CHELTENHAM: Water butts for Garden,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£40.00,-40,c,,1,2019-10
14/10/2019,3c3f564e3f79450c8dd7a401abbd8b4d,,WICKES CHELTENHAM: Water butts for Garden,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£40.00,40,n,,1,2019-10
14/10/2019,c9bda06383ad47e698532e05854d502d,,B & Q 1298: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£12.40,-12.4,c,,1,2019-10
14/10/2019,c9bda06383ad47e698532e05854d502d,,B & Q 1298: ,,,,,,Expenses:Annual Expenses:House Maintainance,House Maintainance,£12.40,12.4,n,,1,2019-10
14/10/2019,e17b63ba51fa464ab32d491ef1192ffe,,FOUR ACRES FILINF: Service station pit stop,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£14.76,-14.76,c,,1,2019-10
14/10/2019,e17b63ba51fa464ab32d491ef1192ffe,,FOUR ACRES FILINF: Service station pit stop,,,,,,Expenses:Monthly Expenses:Dining,Dining,£14.76,14.76,n,,1,2019-10
14/10/2019,02b98fe361ac4a31ad2c2642c5388884,,SAINSBURY S/MKTS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£48.20,-48.2,c,,1,2019-10
14/10/2019,02b98fe361ac4a31ad2c2642c5388884,,SAINSBURY S/MKTS,,,,,,Expenses:Monthly Expenses:Food,Food,£48.20,48.2,n,,1,2019-10
14/10/2019,62b6c385e7244da3b08175f583c36499,,SAINSBURYS S/MKTS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£12.10,-12.1,c,,1,2019-10
14/10/2019,62b6c385e7244da3b08175f583c36499,,SAINSBURYS S/MKTS,,,,,,Expenses:Monthly Expenses:Food,Food,£12.10,12.1,n,,1,2019-10
15/10/2019,dbf920cb10df470a9f07fb28a9b07ebe,,ASDA STORES 4415,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£34.57,-34.57,c,,1,2019-10
15/10/2019,dbf920cb10df470a9f07fb28a9b07ebe,,ASDA STORES 4415,,,,,,Expenses:Monthly Expenses:Food,Food,£34.57,34.57,n,,1,2019-10
15/10/2019,1beded8ae91c4893bd0605bcc2d01f22,,AMZNMKTPLACE AMAZO: Batteries for front door,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£2.60,-2.6,c,,1,2019-10
15/10/2019,1beded8ae91c4893bd0605bcc2d01f22,,AMZNMKTPLACE AMAZO: Batteries for front door,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£2.60,2.6,n,,1,2019-10
15/10/2019,b9ea06fe2a28473b86fdbdd20600af83,,B & Q 1298: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£47.86,-47.86,c,,1,2019-10
15/10/2019,b9ea06fe2a28473b86fdbdd20600af83,,B & Q 1298: ,,,,,,Expenses:Annual Expenses:House Maintainance,House Maintainance,£47.86,47.86,n,,1,2019-10
15/10/2019,22104d9b231144c282aab2e68689eada,,CBC CTX DD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£177.00,-177,c,,1,2019-10
15/10/2019,22104d9b231144c282aab2e68689eada,,CBC CTX DD,,,,,,Expenses:Monthly Expenses:Council Tax,Council Tax,£177.00,177,n,,1,2019-10
15/10/2019,996d18b1b80a4044be5f589b422eb1e1,,SPECTRUM MEDICAL L,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,"£2,912.88",2912.88,c,,1,2019-10
15/10/2019,996d18b1b80a4044be5f589b422eb1e1,,SPECTRUM MEDICAL L,,,,,,Income:Monthly Income:Rich Salary,Rich Salary,"-£2,912.88",-2912.88,n,,1,2019-10
16/10/2019,17a65696d85a42f086c2011ad4fbdb66,,B & Q 1298: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£16.00,-16,c,,1,2019-10
16/10/2019,17a65696d85a42f086c2011ad4fbdb66,,B & Q 1298: ,,,,,,Expenses:Annual Expenses:House Maintainance,House Maintainance,£16.00,16,n,,1,2019-10
16/10/2019,584ae6d9eb8143f7b0ff3aa3d5a7a715,,CLOCK TOWER: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£2.70,-2.7,c,,1,2019-10
16/10/2019,584ae6d9eb8143f7b0ff3aa3d5a7a715,,CLOCK TOWER: ,,,,,,Expenses:Monthly Expenses:Dining,Dining,£2.70,2.7,n,,1,2019-10
17/10/2019,851f184a64d44af99913fc1e89792599,,CLOCK TOWER: Meal out with Kids and Anthony,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£22.43,-22.43,c,,1,2019-10
17/10/2019,851f184a64d44af99913fc1e89792599,,CLOCK TOWER: Meal out with Kids and Anthony,,,,,,Expenses:Monthly Expenses:Dining,Dining,£22.43,22.43,n,,1,2019-10
17/10/2019,7ee804ecfba548858b3f526608a23d24,,DULUX DECORATOR CE: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.50,-3.5,c,,1,2019-10
17/10/2019,7ee804ecfba548858b3f526608a23d24,,DULUX DECORATOR CE: ,,,,,,Expenses:Other Expenses:House Improvement:Kitchen Diner,Kitchen Diner,£3.50,3.5,n,,1,2019-10
17/10/2019,88bd4c005d744f59b5d9c01ec61b96ea,,TILE GIANT CHELETE: Bits for splash back,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,£7.98,7.98,c,,1,2019-10
17/10/2019,88bd4c005d744f59b5d9c01ec61b96ea,,TILE GIANT CHELETE: Bits for splash back,,,,,,Expenses:Other Expenses:House Improvement:Kitchen Diner,Kitchen Diner,-£7.98,-7.98,n,,1,2019-10
17/10/2019,4fc12d83eae948e6b11467a06ebf98b4,,TOPPS TILES: Tiles for Splash back,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£45.29,-45.29,c,,1,2019-10
17/10/2019,4fc12d83eae948e6b11467a06ebf98b4,,TOPPS TILES: Tiles for Splash back,,,,,,Expenses:Other Expenses:House Improvement:Kitchen Diner,Kitchen Diner,£45.29,45.29,n,,1,2019-10
17/10/2019,8e52513d4e3d4b548f4b9629a237caa3,,WWW.XMAS.CAULIFLOW: Christams cards,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£10.00,-10,c,,1,2019-10
17/10/2019,8e52513d4e3d4b548f4b9629a237caa3,,WWW.XMAS.CAULIFLOW: Christams cards,,,,,,Expenses:Annual Expenses:Gifts:Xmas Gifts,Xmas Gifts,£10.00,10,n,,1,2019-10
18/10/2019,35b44ee6b0c946f8a0853cf0f737febf,,ACADEMY PORTRAITS: Georgie Scholl Photos,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£22.50,-22.5,c,,1,2019-10
18/10/2019,35b44ee6b0c946f8a0853cf0f737febf,,ACADEMY PORTRAITS: Georgie Scholl Photos,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£22.50,22.5,n,,1,2019-10
18/10/2019,6bad9348cbd145aba42804d15cc2be97,,SAINSBURY S/MKTS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£5.20,-5.2,c,,1,2019-10
18/10/2019,6bad9348cbd145aba42804d15cc2be97,,SAINSBURY S/MKTS,,,,,,Expenses:Monthly Expenses:Food,Food,£5.20,5.2,n,,1,2019-10
18/10/2019,6cf2ed60ca7b4d06bef396da0c296ec2,,SAINSBURY S/MKTS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£4.00,-4,c,,1,2019-10
18/10/2019,6cf2ed60ca7b4d06bef396da0c296ec2,,SAINSBURY S/MKTS,,,,,,Expenses:Monthly Expenses:Food,Food,£4.00,4,n,,1,2019-10
21/10/2019,4bda80ea727a4da8884d8982b398249e,,GIFFGAFF,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£6.00,-6,c,,1,2019-10
21/10/2019,4bda80ea727a4da8884d8982b398249e,,GIFFGAFF,,,,,,Expenses:Monthly Expenses:Phone and Internet,Phone and Internet,£6.00,6,n,,1,2019-10
21/10/2019,6d8d5ed17bfc498aad999e80be6662a1,,ROADCHEF M SERV UP: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£24.90,-24.9,c,,1,2019-10
21/10/2019,6d8d5ed17bfc498aad999e80be6662a1,,ROADCHEF M SERV UP: ,,,,,,Expenses:Monthly Expenses:Dining,Dining,£24.90,24.9,n,,1,2019-10
